index,courseCode,studyPeriod,academicYear,teacherId,assignedHours,courseInstance,Course code_y,reportedHours
365,1011,2.0,2016-2017,19750331-0036,100.0,I-147,I-147,106.0
366,1011,2.0,2016-2017,19920226-0075,140.0,I-147,I-147,126.0
367,1240,3.0,2017-2018,19640414-0013,280.0,I-148,I-148,284.0
368,1240,3.0,2017-2018,19790426-0049,140.0,I-148,I-148,144.0
369,1240,3.0,2017-2018,19910514-0068,140.0,I-148,I-148,120.0
370,1194,2.0,2017-2018,19610623-0005,280.0,I-149,I-149,263.0
371,1194,2.0,2017-2018,19750512-0043,140.0,I-149,I-149,154.0
372,1208,4.0,2017-2018,19561222-0030,260.0,I-150,I-150,275.0
373,1208,4.0,2017-2018,19750122-0056,100.0,I-150,I-150,89.0
374,1158,1.0,2017-2018,19680712-0028,260.0,I-151,I-151,248.0
375,1158,1.0,2017-2018,19751018-0039,100.0,I-151,I-151,94.0
376,1133,2.0,2017-2018,19611219-0014,280.0,I-152,I-152,292.0
377,1133,2.0,2017-2018,19780317-0052,120.0,I-152,I-152,131.0
378,1133,2.0,2017-2018,19920504-0093,120.0,I-152,I-152,111.0
379,1060,2.0,2017-2018,19580515-0017,260.0,I-153,I-153,252.0
380,1060,2.0,2017-2018,19750705-0033,140.0,I-153,I-153,135.0
381,1257,2.0,2017-2018,19610620-0006,260.0,I-154,I-154,250.0
382,1257,2.0,2017-2018,19761009-0055,100.0,I-154,I-154,112.0
383,1257,2.0,2017-2018,19910101-0133,140.0,I-154,I-154,150.0
384,1201,2.0,2017-2018,19570826-0012,280.0,I-155,I-155,285.0
385,1201,2.0,2017-2018,19790702-0038,140.0,I-155,I-155,159.0
386,1201,2.0,2017-2018,19910927-0128,140.0,I-155,I-155,126.0
387,1169,4.0,2017-2018,19600814-0002,260.0,I-156,I-156,255.0
388,1169,4.0,2017-2018,19761024-0034,100.0,I-156,I-156,85.0
389,1169,4.0,2017-2018,19910421-0067,140.0,I-156,I-156,134.0
390,1081,1.0,2017-2018,19560612-0010,280.0,I-157,I-157,293.0
391,1081,1.0,2017-2018,19750417-0051,120.0,I-157,I-157,103.0
392,1066,3.0,2017-2018,19570615-0011,240.0,I-158,I-158,225.0
393,1066,3.0,2017-2018,19750906-0032,140.0,I-158,I-158,158.0
394,1021,4.0,2017-2018,19580218-0007,260.0,I-159,I-159,279.0
395,1021,4.0,2017-2018,19790618-0048,140.0,I-159,I-159,121.0
396,1021,4.0,2017-2018,19931203-0066,120.0,I-159,I-159,123.0
397,1276,2.0,2018-2019,19570615-0011,240.0,I-160,I-160,260.0
398,1276,2.0,2018-2019,19750122-0056,140.0,I-160,I-160,143.0
399,1129,3.0,2018-2019,19570826-0012,280.0,I-161,I-161,281.0
400,1129,3.0,2018-2019,19760524-0046,100.0,I-161,I-161,98.0
401,1129,3.0,2018-2019,19900701-0138,140.0,I-161,I-161,155.0
402,1117,1.0,2018-2019,19640414-0013,240.0,I-162,I-162,237.0
403,1117,1.0,2018-2019,19750906-0032,140.0,I-162,I-162,121.0
404,1116,1.0,2018-2019,19561222-0030,280.0,I-163,I-163,297.0
405,1116,1.0,2018-2019,19781217-0053,100.0,I-163,I-163,102.0
406,1048,1.0,2018-2019,19600814-0002,280.0,I-164,I-164,288.0
407,1048,1.0,2018-2019,19750102-0059,100.0,I-164,I-164,110.0
408,1248,3.0,2018-2019,19650303-0019,240.0,I-165,I-165,243.0
409,1248,3.0,2018-2019,19750705-0033,120.0,I-165,I-165,134.0
410,1248,3.0,2018-2019,19900317-0083,120.0,I-165,I-165,122.0
411,1235,1.0,2018-2019,19610918-0027,240.0,I-166,I-166,235.0
412,1235,1.0,2018-2019,19751018-0039,120.0,I-166,I-166,107.0
413,1204,2.0,2018-2019,19580515-0017,260.0,I-167,I-167,246.0
414,1204,2.0,2018-2019,19770713-0042,140.0,I-167,I-167,136.0
415,1204,2.0,2018-2019,19920602-0073,100.0,I-167,I-167,115.0
416,1153,2.0,2018-2019,19570828-0008,280.0,I-168,I-168,267.0
417,1153,2.0,2018-2019,19750722-0060,120.0,I-168,I-168,131.0
418,1076,2.0,2018-2019,19640414-0013,260.0,I-169,I-169,265.0
419,1076,2.0,2018-2019,19771013-0040,100.0,I-169,I-169,120.0
420,1108,1.0,2019-2020,19610918-0027,280.0,I-170,I-170,276.0
421,1108,1.0,2019-2020,19780317-0052,120.0,I-170,I-170,128.0
422,1108,1.0,2019-2020,19910206-0081,120.0,I-170,I-170,121.0
423,1077,1.0,2019-2020,19690917-0022,280.0,I-171,I-171,280.0
424,1077,1.0,2019-2020,19771013-0040,120.0,I-171,I-171,122.0
425,1077,1.0,2019-2020,19900616-0124,140.0,I-171,I-171,159.0
426,1024,4.0,2019-2020,19580218-0007,280.0,I-172,I-172,298.0
427,1024,4.0,2019-2020,19780602-0035,120.0,I-172,I-172,116.0
428,1024,4.0,2019-2020,19900430-0112,100.0,I-172,I-172,120.0
429,1014,4.0,2019-2020,19680712-0028,280.0,I-173,I-173,276.0
430,1014,4.0,2019-2020,19781125-0031,140.0,I-173,I-173,131.0
431,1234,2.0,2019-2020,19620831-0024,260.0,I-174,I-174,261.0
432,1234,2.0,2019-2020,19790426-0049,120.0,I-174,I-174,114.0
433,1234,2.0,2019-2020,19921002-0129,120.0,I-174,I-174,106.0
434,1224,1.0,2019-2020,19611219-0014,280.0,I-175,I-175,270.0
435,1224,1.0,2019-2020,19750512-0043,100.0,I-175,I-175,86.0
436,1224,1.0,2019-2020,19900723-0126,120.0,I-175,I-175,130.0
437,1202,4.0,2019-2020,19580515-0017,260.0,I-176,I-176,267.0
438,1202,4.0,2019-2020,19781217-0053,140.0,I-176,I-176,146.0
439,1200,4.0,2019-2020,19660630-0020,260.0,I-177,I-177,271.0
440,1200,4.0,2019-2020,19760108-0050,140.0,I-177,I-177,153.0
441,1025,4.0,2019-2020,19570826-0012,280.0,I-178,I-178,264.0
442,1025,4.0,2019-2020,19750705-0033,120.0,I-178,I-178,111.0
443,1048,2.0,2020-2021,19630126-0001,260.0,I-179,I-179,276.0
444,1048,2.0,2020-2021,19790618-0048,100.0,I-179,I-179,110.0
445,1048,2.0,2020-2021,19921208-0097,140.0,I-179,I-179,145.0
446,1196,1.0,2020-2021,19690513-0015,240.0,I-180,I-180,255.0
447,1196,1.0,2020-2021,19750512-0043,120.0,I-180,I-180,128.0
448,1196,1.0,2020-2021,19920226-0075,100.0,I-180,I-180,118.0
449,1194,2.0,2020-2021,19580515-0017,280.0,I-181,I-181,261.0
450,1194,2.0,2020-2021,19750122-0056,100.0,I-181,I-181,86.0
451,1194,2.0,2020-2021,19920505-0115,120.0,I-181,I-181,122.0
452,1107,1.0,2020-2021,19640220-0029,240.0,I-182,I-182,244.0
453,1107,1.0,2020-2021,19761009-0055,100.0,I-182,I-182,91.0
454,1107,1.0,2020-2021,19921002-0129,100.0,I-182,I-182,84.0
455,1096,2.0,2020-2021,19570615-0011,240.0,I-183,I-183,227.0
456,1096,2.0,2020-2021,19780424-0057,100.0,I-183,I-183,107.0
457,1258,1.0,2020-2021,19660630-0020,280.0,I-184,I-184,280.0
458,1258,1.0,2020-2021,19790708-0041,120.0,I-184,I-184,124.0
459,1258,1.0,2020-2021,19910101-0133,100.0,I-184,I-184,101.0
460,1182,2.0,2020-2021,19690513-0015,240.0,I-185,I-185,240.0
461,1182,2.0,2020-2021,19750417-0051,140.0,I-185,I-185,155.0
462,1158,4.0,2020-2021,19610918-0027,280.0,I-186,I-186,268.0
463,1158,4.0,2020-2021,19781125-0031,100.0,I-186,I-186,106.0
464,1130,4.0,2020-2021,19560705-0025,280.0,I-187,I-187,273.0
465,1130,4.0,2020-2021,19750220-0037,100.0,I-187,I-187,89.0
466,1130,4.0,2020-2021,19931118-0062,120.0,I-187,I-187,115.0
467,1064,2.0,2020-2021,19690917-0022,240.0,I-188,I-188,257.0
468,1064,2.0,2020-2021,19780602-0035,120.0,I-188,I-188,106.0
469,1064,2.0,2020-2021,19900619-0076,100.0,I-188,I-188,104.0
470,1142,4.0,2021-2022,19600905-0003,240.0,I-189,I-189,237.0
471,1142,4.0,2021-2022,19750122-0056,140.0,I-189,I-189,150.0
472,1142,4.0,2021-2022,19910327-0096,140.0,I-189,I-189,135.0
473,1287,2.0,2021-2022,19610623-0005,280.0,I-190,I-190,278.0
474,1287,2.0,2021-2022,19760524-0046,140.0,I-190,I-190,159.0
475,1287,2.0,2021-2022,19900902-0114,140.0,I-190,I-190,155.0
476,1206,2.0,2021-2022,19690917-0022,240.0,I-191,I-191,250.0
477,1206,2.0,2021-2022,19780317-0052,120.0,I-191,I-191,132.0
478,1236,1.0,2021-2022,19560705-0025,260.0,I-192,I-192,254.0
479,1236,1.0,2021-2022,19750122-0056,120.0,I-192,I-192,124.0
480,1236,1.0,2021-2022,19920206-0072,120.0,I-192,I-192,106.0
481,1178,3.0,2021-2022,19600905-0003,280.0,I-193,I-193,290.0
482,1178,3.0,2021-2022,19761020-0044,100.0,I-193,I-193,84.0
483,1029,3.0,2021-2022,19601021-0018,280.0,I-194,I-194,272.0
484,1029,3.0,2021-2022,19790426-0049,100.0,I-194,I-194,97.0
485,1029,3.0,2021-2022,19900128-0095,100.0,I-194,I-194,107.0
486,1024,2.0,2021-2022,19620424-0026,280.0,I-195,I-195,273.0
487,1024,2.0,2021-2022,19790717-0045,120.0,I-195,I-195,123.0
488,1007,2.0,2021-2022,19580218-0007,280.0,I-196,I-196,289.0
489,1007,2.0,2021-2022,19780815-0047,120.0,I-196,I-196,118.0
490,1007,2.0,2021-2022,19930829-0082,120.0,I-196,I-196,100.0
491,1286,4.0,2022-2023,19590129-0004,280.0,I-197,I-197,265.0
492,1286,4.0,2022-2023,19750331-0036,100.0,I-197,I-197,86.0
493,1187,4.0,2022-2023,19610623-0005,260.0,I-198,I-198,275.0
494,1187,4.0,2022-2023,19750220-0037,100.0,I-198,I-198,98.0
495,1187,4.0,2022-2023,19930829-0082,140.0,I-198,I-198,126.0
496,1222,4.0,2022-2023,19560612-0010,280.0,I-199,I-199,300.0
497,1222,4.0,2022-2023,19790702-0038,120.0,I-199,I-199,123.0
498,1040,4.0,2022-2023,19630126-0001,240.0,I-200,I-200,259.0
499,1040,4.0,2022-2023,19781125-0031,120.0,I-200,I-200,107.0
500,1040,4.0,2022-2023,19901029-0071,140.0,I-200,I-200,157.0
501,1275,4.0,2022-2023,19690513-0015,260.0,I-201,I-201,273.0
502,1275,4.0,2022-2023,19790717-0045,120.0,I-201,I-201,139.0
503,1275,4.0,2022-2023,19930221-0139,120.0,I-201,I-201,109.0
504,1210,1.0,2022-2023,19690513-0015,280.0,I-202,I-202,274.0
505,1210,1.0,2022-2023,19790717-0045,120.0,I-202,I-202,129.0
506,1194,2.0,2022-2023,19611219-0014,240.0,I-203,I-203,243.0
507,1194,2.0,2022-2023,19780815-0047,120.0,I-203,I-203,104.0
508,1191,4.0,2022-2023,19610620-0006,240.0,I-204,I-204,248.0
509,1191,4.0,2022-2023,19790426-0049,140.0,I-204,I-204,127.0
510,1037,4.0,2022-2023,19600814-0002,280.0,I-205,I-205,281.0
511,1037,4.0,2022-2023,19750220-0037,120.0,I-205,I-205,128.0
512,1017,2.0,2022-2023,19580515-0017,280.0,I-206,I-206,282.0
513,1017,2.0,2022-2023,19780602-0035,140.0,I-206,I-206,133.0
514,1017,2.0,2022-2023,19900321-0080,120.0,I-206,I-206,119.0
515,1163,3.0,2023-2024,19590129-0004,240.0,I-207,I-207,230.0
516,1163,3.0,2023-2024,19771013-0040,140.0,I-207,I-207,156.0
517,1146,2.0,2023-2024,19680712-0028,240.0,I-208,I-208,239.0
518,1146,2.0,2023-2024,19750722-0060,100.0,I-208,I-208,81.0
519,1035,2.0,2023-2024,19590129-0004,280.0,I-209,I-209,261.0
520,1035,2.0,2023-2024,19750512-0043,140.0,I-209,I-209,130.0
521,1010,2.0,2023-2024,19570615-0011,280.0,I-210,I-210,265.0
522,1010,2.0,2023-2024,19770224-0058,120.0,I-210,I-210,119.0
523,1010,2.0,2023-2024,19930906-0110,120.0,I-210,I-210,107.0
524,1011,3.0,2023-2024,19690513-0015,260.0,I-211,I-211,240.0
525,1011,3.0,2023-2024,19780317-0052,100.0,I-211,I-211,105.0
526,1011,3.0,2023-2024,19900616-0124,120.0,I-211,I-211,105.0
527,1294,4.0,2023-2024,19630126-0001,240.0,I-212,I-212,246.0
528,1294,4.0,2023-2024,19761020-0044,100.0,I-212,I-212,105.0
529,1283,3.0,2023-2024,19570828-0008,240.0,I-213,I-213,220.0
530,1283,3.0,2023-2024,19780317-0052,100.0,I-213,I-213,101.0
531,1184,3.0,2023-2024,19580515-0017,280.0,I-214,I-214,290.0
532,1184,3.0,2023-2024,19790708-0041,140.0,I-214,I-214,129.0
533,1184,3.0,2023-2024,19930326-0132,100.0,I-214,I-214,115.0
534,1180,4.0,2023-2024,19630126-0001,280.0,I-215,I-215,293.0
535,1180,4.0,2023-2024,19780317-0052,140.0,I-215,I-215,148.0
536,1180,4.0,2023-2024,19911116-0069,100.0,I-215,I-215,101.0
537,1236,1.0,2013-2014,19610623-0005,280.0,I-216,I-216,264.0
538,1236,1.0,2013-2014,19750331-0036,100.0,I-216,I-216,101.0
539,1236,1.0,2013-2014,19920226-0075,140.0,I-216,I-216,140.0
540,1093,4.0,2013-2014,19580218-0007,280.0,I-217,I-217,261.0
541,1093,4.0,2013-2014,19781130-0054,100.0,I-217,I-217,84.0
542,1255,2.0,2013-2014,19650303-0019,260.0,I-218,I-218,270.0
543,1255,2.0,2013-2014,19790426-0049,140.0,I-218,I-218,120.0
544,1255,2.0,2013-2014,19900616-0124,100.0,I-218,I-218,85.0
545,1235,1.0,2013-2014,19561222-0030,240.0,I-219,I-219,243.0
546,1235,1.0,2013-2014,19750512-0043,100.0,I-219,I-219,108.0
547,1140,3.0,2013-2014,19610918-0027,260.0,I-220,I-220,278.0
548,1140,3.0,2013-2014,19751018-0039,120.0,I-220,I-220,122.0
549,1140,3.0,2013-2014,19920122-0065,100.0,I-220,I-220,104.0
550,1266,3.0,2013-2014,19610620-0006,280.0,I-221,I-221,290.0
551,1266,3.0,2013-2014,19750722-0060,140.0,I-221,I-221,125.0
552,1160,2.0,2013-2014,19580515-0017,260.0,I-222,I-222,250.0
553,1160,2.0,2013-2014,19750705-0033,120.0,I-222,I-222,102.0
554,1135,1.0,2013-2014,19640220-0029,280.0,I-223,I-223,266.0
555,1135,1.0,2013-2014,19790426-0049,120.0,I-223,I-223,109.0
556,1100,3.0,2013-2014,19690408-0009,260.0,I-224,I-224,253.0
557,1100,3.0,2013-2014,19790426-0049,140.0,I-224,I-224,136.0
558,1037,3.0,2013-2014,19690408-0009,260.0,I-225,I-225,246.0
559,1037,3.0,2013-2014,19790702-0038,120.0,I-225,I-225,120.0
560,1037,3.0,2013-2014,19900128-0095,140.0,I-225,I-225,126.0
561,1034,2.0,2013-2014,19580515-0017,280.0,I-226,I-226,264.0
562,1034,2.0,2013-2014,19750512-0043,140.0,I-226,I-226,141.0
563,1255,2.0,2014-2015,19560812-0016,240.0,I-227,I-227,245.0
564,1255,2.0,2014-2015,19771013-0040,100.0,I-227,I-227,119.0
565,1033,1.0,2014-2015,19560812-0016,280.0,I-228,I-228,278.0
566,1033,1.0,2014-2015,19790708-0041,100.0,I-228,I-228,84.0
567,1033,1.0,2014-2015,19900511-0134,100.0,I-228,I-228,85.0
568,1023,3.0,2014-2015,19611219-0014,280.0,I-229,I-229,285.0
569,1023,3.0,2014-2015,19781217-0053,120.0,I-229,I-229,100.0
570,1023,3.0,2014-2015,19921218-0101,100.0,I-229,I-229,95.0
571,1220,1.0,2014-2015,19660630-0020,280.0,I-230,I-230,271.0
572,1220,1.0,2014-2015,19790702-0038,120.0,I-230,I-230,110.0
573,1149,3.0,2014-2015,19600814-0002,280.0,I-231,I-231,289.0
574,1149,3.0,2014-2015,19770224-0058,100.0,I-231,I-231,98.0
575,1098,1.0,2014-2015,19611219-0014,280.0,I-232,I-232,268.0
576,1098,1.0,2014-2015,19760108-0050,120.0,I-232,I-232,116.0
577,1076,2.0,2014-2015,19620831-0024,260.0,I-233,I-233,263.0
578,1076,2.0,2014-2015,19760524-0046,100.0,I-233,I-233,115.0
579,1032,3.0,2014-2015,19560705-0025,240.0,I-234,I-234,230.0
580,1032,3.0,2014-2015,19750705-0033,140.0,I-234,I-234,126.0
581,1168,4.0,2015-2016,19570826-0012,240.0,I-235,I-235,259.0
582,1168,4.0,2015-2016,19790708-0041,140.0,I-235,I-235,151.0
583,1149,1.0,2015-2016,19600529-0021,240.0,I-236,I-236,224.0
584,1149,1.0,2015-2016,19780424-0057,140.0,I-236,I-236,141.0
585,1146,1.0,2015-2016,19660630-0020,240.0,I-237,I-237,241.0
586,1146,1.0,2015-2016,19750512-0043,100.0,I-237,I-237,118.0
587,1103,1.0,2015-2016,19611219-0014,240.0,I-238,I-238,223.0
588,1103,1.0,2015-2016,19750417-0051,140.0,I-238,I-238,135.0
589,1103,1.0,2015-2016,19910122-0077,120.0,I-238,I-238,105.0
590,1008,3.0,2015-2016,19600529-0021,280.0,I-239,I-239,275.0
591,1008,3.0,2015-2016,19781130-0054,120.0,I-239,I-239,138.0
592,1233,4.0,2015-2016,19600814-0002,280.0,I-240,I-240,284.0
593,1233,4.0,2015-2016,19770224-0058,120.0,I-240,I-240,135.0
594,1233,4.0,2015-2016,19900801-0130,100.0,I-240,I-240,96.0
595,1205,3.0,2015-2016,19690917-0022,280.0,I-241,I-241,287.0
596,1205,3.0,2015-2016,19760524-0046,120.0,I-241,I-241,131.0
597,1190,4.0,2015-2016,19600905-0003,240.0,I-242,I-242,255.0
598,1190,4.0,2015-2016,19780602-0035,120.0,I-242,I-242,119.0
599,1067,2.0,2015-2016,19560705-0025,260.0,I-243,I-243,261.0
600,1067,2.0,2015-2016,19780815-0047,120.0,I-243,I-243,122.0
601,1049,2.0,2015-2016,19690917-0022,260.0,I-244,I-244,263.0
602,1049,2.0,2015-2016,19790708-0041,120.0,I-244,I-244,100.0
603,1049,2.0,2015-2016,19921201-0094,100.0,I-244,I-244,107.0
604,1009,1.0,2015-2016,19580218-0007,280.0,I-245,I-245,288.0
605,1009,1.0,2015-2016,19781125-0031,140.0,I-245,I-245,137.0
606,1009,1.0,2015-2016,19900317-0083,100.0,I-245,I-245,98.0
607,1128,2.0,2016-2017,19690917-0022,260.0,I-246,I-246,243.0
608,1128,2.0,2016-2017,19750220-0037,140.0,I-246,I-246,122.0
609,1222,3.0,2016-2017,19620831-0024,280.0,I-247,I-247,295.0
610,1222,3.0,2016-2017,19790708-0041,140.0,I-247,I-247,155.0
611,1122,1.0,2016-2017,19620831-0024,240.0,I-248,I-248,242.0
612,1122,1.0,2016-2017,19761009-0055,100.0,I-248,I-248,97.0
613,1122,1.0,2016-2017,19931118-0062,140.0,I-248,I-248,132.0
614,1120,1.0,2016-2017,19690408-0009,240.0,I-249,I-249,254.0
615,1120,1.0,2016-2017,19750102-0059,120.0,I-249,I-249,110.0
616,1120,1.0,2016-2017,19900902-0114,120.0,I-249,I-249,108.0
617,1273,1.0,2016-2017,19620522-0023,240.0,I-250,I-250,223.0
618,1273,1.0,2016-2017,19750122-0056,100.0,I-250,I-250,118.0
619,1182,1.0,2016-2017,19560705-0025,240.0,I-251,I-251,221.0
620,1182,1.0,2016-2017,19760108-0050,120.0,I-251,I-251,137.0
621,1182,1.0,2016-2017,19921127-0120,140.0,I-251,I-251,151.0
622,1150,3.0,2016-2017,19610623-0005,260.0,I-252,I-252,256.0
623,1150,3.0,2016-2017,19771013-0040,100.0,I-252,I-252,109.0
624,1150,3.0,2016-2017,19920828-0070,120.0,I-252,I-252,124.0
625,1052,3.0,2016-2017,19611219-0014,280.0,I-253,I-253,286.0
626,1052,3.0,2016-2017,19750102-0059,100.0,I-253,I-253,93.0
627,1248,3.0,2017-2018,19580515-0017,260.0,I-254,I-254,273.0
628,1248,3.0,2017-2018,19780602-0035,140.0,I-254,I-254,141.0
629,1221,1.0,2017-2018,19630126-0001,240.0,I-255,I-255,249.0
630,1221,1.0,2017-2018,19780815-0047,100.0,I-255,I-255,93.0
631,1048,4.0,2017-2018,19560705-0025,240.0,I-256,I-256,236.0
632,1048,4.0,2017-2018,19790618-0048,120.0,I-256,I-256,137.0
633,1025,1.0,2017-2018,19610918-0027,260.0,I-257,I-257,240.0
634,1025,1.0,2017-2018,19750417-0051,120.0,I-257,I-257,134.0
635,1025,1.0,2017-2018,19920828-0070,120.0,I-257,I-257,115.0
636,1238,3.0,2017-2018,19690917-0022,240.0,I-258,I-258,260.0
637,1238,3.0,2017-2018,19780317-0052,140.0,I-258,I-258,120.0
638,1238,3.0,2017-2018,19920602-0073,100.0,I-258,I-258,91.0
639,1211,1.0,2017-2018,19640414-0013,280.0,I-259,I-259,291.0
640,1211,1.0,2017-2018,19781217-0053,100.0,I-259,I-259,111.0
641,1117,3.0,2017-2018,19630126-0001,280.0,I-260,I-260,262.0
642,1117,3.0,2017-2018,19790618-0048,140.0,I-260,I-260,127.0
643,1117,3.0,2017-2018,19920320-0121,140.0,I-260,I-260,157.0
644,1072,2.0,2017-2018,19610918-0027,260.0,I-261,I-261,246.0
645,1072,2.0,2017-2018,19761009-0055,120.0,I-261,I-261,133.0
646,1072,2.0,2017-2018,19930512-0117,140.0,I-261,I-261,136.0
647,1013,4.0,2018-2019,19620522-0023,280.0,I-262,I-262,284.0
648,1013,4.0,2018-2019,19750705-0033,120.0,I-262,I-262,128.0
649,1273,4.0,2018-2019,19560705-0025,240.0,I-263,I-263,232.0
650,1273,4.0,2018-2019,19790708-0041,120.0,I-263,I-263,127.0
651,1230,3.0,2018-2019,19580218-0007,260.0,I-264,I-264,266.0
652,1230,3.0,2018-2019,19761020-0044,120.0,I-264,I-264,110.0
653,1079,3.0,2018-2019,19560705-0025,260.0,I-265,I-265,240.0
654,1079,3.0,2018-2019,19790708-0041,100.0,I-265,I-265,97.0
655,1237,3.0,2018-2019,19660630-0020,240.0,I-266,I-266,232.0
656,1237,3.0,2018-2019,19761009-0055,140.0,I-266,I-266,157.0
657,1237,3.0,2018-2019,19921002-0129,140.0,I-266,I-266,160.0
658,1205,2.0,2018-2019,19600529-0021,280.0,I-267,I-267,267.0
659,1205,2.0,2018-2019,19750331-0036,120.0,I-267,I-267,138.0
660,1197,4.0,2018-2019,19690408-0009,240.0,I-268,I-268,253.0
661,1197,4.0,2018-2019,19750331-0036,120.0,I-268,I-268,110.0
662,1197,4.0,2018-2019,19920504-0093,140.0,I-268,I-268,122.0
663,1185,1.0,2018-2019,19690513-0015,240.0,I-269,I-269,259.0
664,1185,1.0,2018-2019,19761009-0055,140.0,I-269,I-269,159.0
665,1185,1.0,2018-2019,19901108-0087,100.0,I-269,I-269,104.0
666,1058,2.0,2018-2019,19600529-0021,240.0,I-270,I-270,220.0
667,1058,2.0,2018-2019,19771013-0040,120.0,I-270,I-270,140.0
668,1043,4.0,2018-2019,19690408-0009,240.0,I-271,I-271,224.0
669,1043,4.0,2018-2019,19750417-0051,120.0,I-271,I-271,125.0
670,1049,3.0,2019-2020,19580515-0017,240.0,I-272,I-272,240.0
671,1049,3.0,2019-2020,19770713-0042,140.0,I-272,I-272,136.0
672,1205,2.0,2019-2020,19620522-0023,240.0,I-273,I-273,257.0
673,1205,2.0,2019-2020,19751018-0039,140.0,I-273,I-273,132.0
674,1205,2.0,2019-2020,19900426-0089,140.0,I-273,I-273,138.0
675,1152,2.0,2019-2020,19570828-0008,260.0,I-274,I-274,251.0
676,1152,2.0,2019-2020,19750417-0051,140.0,I-274,I-274,137.0
677,1055,2.0,2019-2020,19620831-0024,240.0,I-275,I-275,223.0
678,1055,2.0,2019-2020,19790708-0041,120.0,I-275,I-275,113.0
679,1055,2.0,2019-2020,19911025-0091,120.0,I-275,I-275,104.0
680,1292,4.0,2019-2020,19570826-0012,280.0,I-276,I-276,264.0
681,1292,4.0,2019-2020,19761020-0044,100.0,I-276,I-276,107.0
682,1292,4.0,2019-2020,19901029-0071,120.0,I-276,I-276,133.0
683,1189,1.0,2019-2020,19560705-0025,240.0,I-277,I-277,232.0
684,1189,1.0,2019-2020,19761020-0044,100.0,I-277,I-277,87.0
685,1189,1.0,2019-2020,19920505-0115,100.0,I-277,I-277,83.0
686,1170,1.0,2019-2020,19620831-0024,240.0,I-278,I-278,221.0
687,1170,1.0,2019-2020,19751018-0039,140.0,I-278,I-278,139.0
688,1170,1.0,2019-2020,19920316-0107,140.0,I-278,I-278,125.0
689,1118,2.0,2019-2020,19660630-0020,260.0,I-279,I-279,260.0
690,1118,2.0,2019-2020,19780815-0047,140.0,I-279,I-279,140.0
691,1118,2.0,2019-2020,19900520-0063,120.0,I-279,I-279,138.0
692,1090,1.0,2019-2020,19560812-0016,260.0,I-280,I-280,258.0
693,1090,1.0,2019-2020,19751018-0039,120.0,I-280,I-280,102.0
694,1073,4.0,2019-2020,19610918-0027,280.0,I-281,I-281,270.0
695,1073,4.0,2019-2020,19780424-0057,100.0,I-281,I-281,81.0
696,1077,4.0,2020-2021,19680712-0028,240.0,I-282,I-282,260.0
697,1077,4.0,2020-2021,19780602-0035,120.0,I-282,I-282,100.0
698,1077,4.0,2020-2021,19921201-0094,120.0,I-282,I-282,120.0
699,1213,2.0,2020-2021,19630126-0001,260.0,I-283,I-283,271.0
700,1213,2.0,2020-2021,19750512-0043,120.0,I-283,I-283,134.0
701,1199,3.0,2020-2021,19610620-0006,260.0,I-284,I-284,260.0
702,1199,3.0,2020-2021,19750906-0032,120.0,I-284,I-284,131.0
703,1199,3.0,2020-2021,19920917-0109,140.0,I-284,I-284,126.0
704,1049,1.0,2020-2021,19590129-0004,280.0,I-285,I-285,261.0
705,1049,1.0,2020-2021,19771013-0040,140.0,I-285,I-285,130.0
706,1049,1.0,2020-2021,19931231-0099,100.0,I-285,I-285,96.0
707,1222,1.0,2020-2021,19640220-0029,240.0,I-286,I-286,248.0
708,1222,1.0,2020-2021,19780424-0057,100.0,I-286,I-286,84.0
709,1222,1.0,2020-2021,19930829-0082,140.0,I-286,I-286,157.0
710,1192,1.0,2020-2021,19570826-0012,240.0,I-287,I-287,242.0
711,1192,1.0,2020-2021,19750122-0056,120.0,I-287,I-287,130.0
712,1192,1.0,2020-2021,19900307-0105,100.0,I-287,I-287,120.0
713,1164,4.0,2020-2021,19630126-0001,240.0,I-288,I-288,229.0
714,1164,4.0,2020-2021,19780815-0047,100.0,I-288,I-288,110.0
715,1164,4.0,2020-2021,19900511-0134,140.0,I-288,I-288,154.0
716,1113,2.0,2020-2021,19611219-0014,260.0,I-289,I-289,247.0
717,1113,2.0,2020-2021,19790717-0045,100.0,I-289,I-289,87.0
718,1031,2.0,2020-2021,19620831-0024,260.0,I-290,I-290,269.0
719,1031,2.0,2020-2021,19761024-0034,140.0,I-290,I-290,152.0
720,1276,3.0,2021-2022,19590129-0004,280.0,I-291,I-291,270.0
721,1276,3.0,2021-2022,19761009-0055,120.0,I-291,I-291,105.0
722,1207,3.0,2021-2022,19600529-0021,280.0,I-292,I-292,268.0
723,1207,3.0,2021-2022,19750722-0060,120.0,I-292,I-292,113.0
724,1118,1.0,2021-2022,19570615-0011,280.0,I-293,I-293,271.0
725,1118,1.0,2021-2022,19790717-0045,120.0,I-293,I-293,104.0
726,1118,1.0,2021-2022,19900701-0138,140.0,I-293,I-293,153.0
727,1217,4.0,2021-2022,19690513-0015,260.0,I-294,I-294,247.0
728,1217,4.0,2021-2022,19790717-0045,120.0,I-294,I-294,138.0
729,1217,4.0,2021-2022,19900723-0126,120.0,I-294,I-294,113.0
730,1162,3.0,2021-2022,19560705-0025,260.0,I-295,I-295,254.0
731,1162,3.0,2021-2022,19760108-0050,120.0,I-295,I-295,132.0
